"DATASET","NLME_RESULT_ID","NLME_CURVE_ID","CELL_LINE_NAME","SANGER_MODEL_ID","CANCER_TYPE","DRUG_ID","DRUG_NAME","PUTATIVE_TARGET","PATHWAY_NAME","MIN_CONC","MAX_CONC","LN_IC50","AUC","RMSE","Z_SCORE","MAPK_flag","MAPK_status"
"GDSC2",343,15970720,"HCC1395","SIDM00884","Breast Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.789461,0.956874,0.02976,0.372421,"MAPK","MAPK"
"GDSC2",343,15970924,"HCC1599","SIDM00877","Breast Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,4.435042,0.979515,0.039167,1.442808,"MAPK","MAPK"
"GDSC2",343,15971190,"HCC1937","SIDM00874","Breast Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,4.087277,0.9743,0.023851,1.2166,NA,"Non-MAPK"
"GDSC2",343,15971467,"HCC2157","SIDM00774","Breast Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.980742,0.986285,0.086252,0.496842,"MAPK","MAPK"
"GDSC2",343,15971923,"HCC38","SIDM00675","Breast Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,4.575884,0.982995,0.0306,1.53442,NA,"Non-MAPK"
"GDSC2",343,15972351,"BB49-HNC","SIDM00174","Head and Neck Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.604565,0.904259,0.040619,-0.398308,"MAPK","MAPK"
"GDSC2",343,15973153,"Ca9-22","SIDM00489","Oral Cavity Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.360382,0.913416,0.051213,-0.55714,"MAPK","MAPK"
"GDSC2",343,15973433,"CADO-ES1","SIDM00961","Ewing's Sarcoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.811994,0.980719,0.051334,0.387078,NA,"Non-MAPK"
"GDSC2",343,15973894,"CAL-33","SIDM00942","Oral Cavity Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.425757,0.958778,0.041921,0.135845,NA,"Non-MAPK"
"GDSC2",343,15974613,"CPC-N","SIDM00953","Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,-0.463985,0.783589,0.064724,-1.74382,NA,"Non-MAPK"
"GDSC2",343,15974892,"CTV-1","SIDM00951","T-Lymphoblastic Leukemia",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.474952,0.968984,0.105019,-0.482616,NA,"Non-MAPK"
"GDSC2",343,15975612,"DSH1","SIDM00970","Bladder Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,-0.417703,0.76127,0.078246,-1.713715,NA,"Non-MAPK"
"GDSC2",343,15975892,"EBC-1","SIDM00486","Squamous Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.601051,0.905353,0.057012,-0.400594,NA,"Non-MAPK"
"GDSC2",343,15976173,"EC-GI-10","SIDM00278","Esophageal Squamous Cell Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.83623,0.968974,0.062164,0.402843,"MAPK","MAPK"
"GDSC2",343,15976454,"EPLC-272H","SIDM01044","Other Solid Cancers",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.537144,0.947675,0.04947,0.208299,NA,"Non-MAPK"
"GDSC2",343,15977062,"HO-1-u-1","SIDM00591","Oral Cavity Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.740595,0.961448,0.108194,0.340635,"MAPK","MAPK"
"GDSC2",343,15977342,"HSC-2","SIDM00590","Oral Cavity Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.745986,0.973882,0.037361,0.344142,"MAPK","MAPK"
"GDSC2",343,15977624,"IM-9","SIDM00632","Non-Cancerous",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,-0.728693,0.773379,0.09278,-1.916002,NA,"Non-MAPK"
"GDSC2",343,15978091,"IST-SL2","SIDM00230","Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.033063,0.970268,0.076329,0.530875,"MAPK","MAPK"
"GDSC2",343,15978354,"J82","SIDM00693","Bladder Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,4.621507,0.983813,0.028069,1.564097,NA,"Non-MAPK"
"GDSC2",343,15978637,"KNS-62","SIDM00606","Squamous Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.086381,0.889989,0.065942,-0.735367,NA,"Non-MAPK"
"GDSC2",343,15979099,"KP-4","SIDM00301","Pancreatic Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,-0.582428,0.774049,0.063698,-1.820863,"MAPK","MAPK"
"GDSC2",343,15979378,"KYSE-140","SIDM01032","Esophageal Squamous Cell Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.133572,0.973168,0.084072,0.596252,NA,"Non-MAPK"
"GDSC2",343,15979659,"KYSE-410","SIDM01028","Esophageal Squamous Cell Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.87675,0.923529,0.027233,0.429199,"MAPK","MAPK"
"GDSC2",343,15979940,"KYSE-520","SIDM01025","Esophageal Squamous Cell Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.74011,0.946317,0.029805,0.990782,NA,"Non-MAPK"
"GDSC2",343,15980223,"KYSE-70","SIDM01024","Esophageal Squamous Cell Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.876591,0.969346,0.041954,1.079558,"MAPK","MAPK"
"GDSC2",343,15981401,"LB771-HNC","SIDM00182","Head and Neck Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,4.223073,0.97769,0.033375,1.30493,NA,"Non-MAPK"
"GDSC2",343,15981684,"LB831-BLC","SIDM00181","Bladder Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.632056,0.919284,0.079581,-0.380426,NA,"Non-MAPK"
"GDSC2",343,15981964,"LB996-RCC","SIDM00180","Kidney Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,4.086714,0.974362,0.078038,1.216234,NA,"Non-MAPK"
"GDSC2",343,15982247,"LCLC-103H","SIDM00345","Non-Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.311861,0.934132,0.072876,0.061761,NA,"Non-MAPK"
"GDSC2",343,15982709,"LU-165","SIDM00292","Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,4.895579,0.970563,0.037865,1.74237,"MAPK","MAPK"
"GDSC2",343,15982989,"LXF-289","SIDM00339","Non-Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.804578,0.970502,0.056187,0.382254,NA,"Non-MAPK"
"GDSC2",343,15983271,"MS-1","SIDM00245","Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,-0.255244,0.815542,0.080052,-1.608042,NA,"Non-MAPK"
"GDSC2",343,15983912,"NCI-H1563","SIDM00751","Non-Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,4.296644,0.986338,0.035151,1.352786,NA,"Non-MAPK"
"GDSC2",343,15984442,"NCI-H835","SIDM01133","Other Solid Cancers",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.336188,0.965562,0.093239,0.077585,NA,"Non-MAPK"
"GDSC2",343,15984731,"PC-14","SIDM00237","Non-Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.760723,0.95639,0.048967,0.353728,"MAPK","MAPK"
"GDSC2",343,15985016,"SBC-3","SIDM00367","Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.790493,0.932535,0.030708,-0.277369,"MAPK","MAPK"
"GDSC2",343,15985297,"SK-MM-2","SIDM00391","Plasma Cell Myeloma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.359662,0.90772,0.04368,-0.557608,"MAPK","MAPK"
"GDSC2",343,15985528,"TE-15","SIDM00249","Esophageal Squamous Cell Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.079136,0.883487,0.052952,-0.740079,NA,"Non-MAPK"
"GDSC2",343,15985809,"U-266","SIDM00417","Plasma Cell Myeloma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.852963,0.92552,0.056426,-0.236734,"MAPK","MAPK"
"GDSC2",343,15986089,"BE2-M17","SIDM01229","Neuroblastoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,0.670822,0.866738,0.071296,-1.005672,NA,"Non-MAPK"
"GDSC2",343,15986372,"KELLY","SIDM01009","Neuroblastoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,-0.826154,0.757523,0.054732,-1.979397,NA,"Non-MAPK"
"GDSC2",343,15986645,"SIMA","SIDM00395","Neuroblastoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,0.395145,0.852,0.047324,-1.184989,NA,"Non-MAPK"
"GDSC2",343,15986924,"TE-1","SIDM00369","Esophageal Squamous Cell Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.640694,0.940328,0.030841,0.275654,"MAPK","MAPK"
"GDSC2",343,15987389,"TE-8","SIDM00326","Esophageal Squamous Cell Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.151519,0.955554,0.073984,0.607926,"MAPK","MAPK"
"GDSC2",343,15987660,"CAPAN-1","SIDM00934","Pancreatic Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.615224,0.904516,0.045294,-0.391375,"MAPK","MAPK"
"GDSC2",343,15987940,"OVCAR-3","SIDM00105","Ovarian Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.259991,0.952221,0.082956,0.028021,NA,"Non-MAPK"
"GDSC2",343,15988221,"PC-3","SIDM00088","Prostate Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,4.797442,0.977036,0.043664,1.678535,NA,"Non-MAPK"
"GDSC2",343,15988503,"DU-145","SIDM00120","Prostate Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.661582,0.97222,0.038659,0.939702,NA,"Non-MAPK"
"GDSC2",343,15988786,"HCT-116","SIDM00783","Colorectal Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,-0.774422,0.745331,0.06838,-1.945747,"MAPK","MAPK"
"GDSC2",343,15989069,"HCT-15","SIDM00789","Colorectal Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.152204,0.973953,0.068383,0.608372,"MAPK","MAPK"
"GDSC2",343,15989350,"HL-60","SIDM00829","Acute Myeloid Leukemia",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.583105,0.949825,0.072847,-0.412267,NA,"Non-MAPK"
"GDSC2",343,15989644,"HT-29","SIDM00136","Colorectal Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,0.1801,0.810396,0.086171,-1.324867,"MAPK","MAPK"
"GDSC2",343,15989930,"K-562","SIDM00791","Chronic Myelogenous Leukemia",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.177485,0.958522,0.037394,-0.025645,"MAPK","MAPK"
"GDSC2",343,15990212,"NCI-H226","SIDM00139","Mesothelioma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,4.346246,0.943364,0.035167,1.38505,NA,"Non-MAPK"
"GDSC2",343,15990492,"NCI-H23","SIDM00138","Non-Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.933827,0.97855,0.020475,0.466325,"MAPK","MAPK"
"GDSC2",343,15990952,"NCI-H522","SIDM00116","Non-Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,0.837093,0.882334,0.061731,-0.897519,NA,"Non-MAPK"
"GDSC2",343,15991235,"T47D","SIDM00097","Breast Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.278432,0.97315,0.046498,0.690478,NA,"Non-MAPK"
"GDSC2",343,15991520,"MCF7","SIDM00148","Breast Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.899333,0.969967,0.053166,1.09435,NA,"Non-MAPK"
"GDSC2",343,15991802,"786-0","SIDM00125","Kidney Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.905174,0.963533,0.038389,0.447688,NA,"Non-MAPK"
"GDSC2",343,15992083,"A498","SIDM00124","Kidney Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,4.336984,0.976576,0.032524,1.379025,NA,"Non-MAPK"
"GDSC2",343,15992366,"A549","SIDM00903","Non-Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.053245,0.874222,0.087911,-0.75692,"MAPK","MAPK"
"GDSC2",343,15992649,"ACHN","SIDM00123","Kidney Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,0.783812,0.839743,0.05077,-0.932176,NA,"Non-MAPK"
"GDSC2",343,15992933,"BT-549","SIDM00122","Breast Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,4.958209,0.981229,0.050958,1.783108,NA,"Non-MAPK"
"GDSC2",343,15993215,"CCRF-CEM","SIDM00121","T-Lymphoblastic Leukemia",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.64002,0.994038,0.022166,0.275216,"MAPK","MAPK"
"GDSC2",343,15993672,"SK-MEL-2","SIDM00082","Melanoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.132452,0.915874,0.051571,-0.705399,"MAPK","MAPK"
"GDSC2",343,15994207,"Hs-578-T","SIDM00135","Breast Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.835429,0.955204,0.047938,0.402321,NA,"Non-MAPK"
"GDSC2",343,15994489,"MOLT-4","SIDM00145","T-Lymphoblastic Leukemia",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,0.007642,0.859943,0.023237,-1.437045,NA,"Non-MAPK"
"GDSC2",343,15994771,"SK-OV-3","SIDM00079","Ovarian Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,5.226551,0.974444,0.051332,1.957655,"MAPK","MAPK"
"GDSC2",343,15995056,"MDA-MB-231","SIDM00146","Breast Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.75727,0.966114,0.031186,0.351482,"MAPK","MAPK"
"GDSC2",343,15995338,"COLO-205","SIDM00826","Colorectal Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,-0.272591,0.777432,0.041605,-1.619326,"MAPK","MAPK"
"GDSC2",343,15995632,"SW620","SIDM00841","Colorectal Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.531278,0.888213,0.062731,-0.445979,"MAPK","MAPK"
"GDSC2",343,15996095,"RPMI-8226","SIDM00087","Plasma Cell Myeloma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.178047,0.977431,0.031788,-0.02528,"MAPK","MAPK"
"GDSC2",343,15996375,"SR","SIDM00096","T-Cell Non-Hodgkin's Lymphoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,0.372125,0.89913,0.124023,-1.199963,NA,"Non-MAPK"
"GDSC2",343,15996655,"NCI-H322M","SIDM00117","Non-Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.189215,0.87134,0.057753,-0.668477,NA,"Non-MAPK"
"GDSC2",343,15996936,"IGROV-1","SIDM00151","Ovarian Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,0.461329,0.822393,0.064391,-1.141939,"MAPK","MAPK"
"GDSC2",343,15997217,"OVCAR-5","SIDM00091","Ovarian Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.99859,0.877352,0.087006,-0.14201,"MAPK","MAPK"
"GDSC2",343,15997759,"HCC2998","SIDM00118","Colorectal Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,-0.67527,0.761245,0.070492,-1.881253,"MAPK","MAPK"
"GDSC2",343,15998040,"HOP-62","SIDM00133","Non-Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.197239,0.949995,0.023863,0.637665,"MAPK","MAPK"
"GDSC2",343,15998321,"HOP-92","SIDM00134","Non-Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.74392,0.968582,0.040388,0.99326,"MAPK","MAPK"
"GDSC2",343,15998603,"LOXIMVI","SIDM00149","Melanoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,0.617064,0.868549,0.038705,-1.040639,"MAPK","MAPK"
"GDSC2",343,15998856,"M14","SIDM00003","Melanoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,-0.614817,0.750332,0.070046,-1.84193,"MAPK","MAPK"
"GDSC2",343,15999127,"UACC-62","SIDM00107","Melanoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,0.09372,0.814488,0.052473,-1.381055,"MAPK","MAPK"
"GDSC2",343,15999407,"UACC-257","SIDM00108","Melanoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,0.211203,0.802543,0.042394,-1.304637,"MAPK","MAPK"
"GDSC2",343,15999947,"SN12C","SIDM00094","Kidney Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.701403,0.955692,0.047338,0.315143,NA,"Non-MAPK"
"GDSC2",343,16000229,"TK10","SIDM00113","Kidney Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,5.897637,0.956445,0.039495,2.39417,NA,"Non-MAPK"
"GDSC2",343,16000869,"U251","SIDM00111","Glioma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.795495,0.956649,0.045618,0.376346,"MAPK","MAPK"
"GDSC2",343,16001151,"SF539","SIDM00083","Glioblastoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.733456,0.946776,0.046249,-0.314469,NA,"Non-MAPK"
"GDSC2",343,16001611,"SF268","SIDM00085","Glioma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.562243,0.946323,0.062855,0.224625,NA,"Non-MAPK"
"GDSC2",343,16001893,"KM12","SIDM00150","Colorectal Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.27971,0.898885,0.041157,-0.609613,"MAPK","MAPK"
"GDSC2",343,16002174,"OVCAR-4","SIDM00092","Ovarian Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.745585,0.975658,0.017863,0.994343,NA,"Non-MAPK"
"GDSC2",343,16002455,"OVCAR-8","SIDM00090","Ovarian Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.040922,0.962105,0.096016,-0.114475,"MAPK","MAPK"
"GDSC2",343,16002738,"BxPC-3","SIDM00132","Pancreatic Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,0.870053,0.861031,0.072022,-0.87608,"MAPK","MAPK"
"GDSC2",343,16003197,"BHT-101","SIDM00987","Thyroid Gland Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,0.311192,0.840303,0.08702,-1.239597,"MAPK","MAPK"
"GDSC2",343,16003480,"Becker","SIDM00490","Glioma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.692591,0.954191,0.017829,0.309411,NA,"Non-MAPK"
"GDSC2",343,16003762,"BE-13","SIDM01245","T-Lymphoblastic Leukemia",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,-1.079971,0.71412,0.075413,-2.144496,NA,"Non-MAPK"
"GDSC2",343,16004040,"ARH-77","SIDM00900","Non-Cancerous",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.716523,0.954823,0.073956,-0.325484,NA,"Non-MAPK"
"GDSC2",343,16004321,"AGS","SIDM00850","Gastric Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,-0.023896,0.817438,0.06048,-1.457559,"MAPK","MAPK"
"GDSC2",343,16004858,"A2058","SIDM00797","Melanoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.574741,0.944218,0.048176,-0.417707,"MAPK","MAPK"
"GDSC2",343,16005151,"A375","SIDM00795","Melanoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,0.259411,0.834532,0.075975,-1.273279,"MAPK","MAPK"
"GDSC2",343,16005435,"A253","SIDM00796","Head and Neck Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.651833,0.989146,0.06268,0.933361,NA,"Non-MAPK"
"GDSC2",343,16005718,"8305C","SIDM00997","Thyroid Gland Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.756388,0.957309,0.059185,1.00137,"MAPK","MAPK"
"GDSC2",343,16005998,"647-V","SIDM00983","Bladder Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.700168,0.972427,0.055805,0.314339,"MAPK","MAPK"
"GDSC2",343,16006279,"639-V","SIDM00999","Bladder Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.078115,0.953378,0.078739,-0.090282,"MAPK","MAPK"
"GDSC2",343,16006558,"697","SIDM01076","B-Lymphoblastic Leukemia",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.065646,0.982118,0.074167,-0.098393,NA,"Non-MAPK"
"GDSC2",343,16006841,"BT-20","SIDM00893","Breast Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.597531,0.990986,0.025196,0.898039,NA,"Non-MAPK"
"GDSC2",343,16007124,"A2780","SIDM00210","Ovarian Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,0.16698,0.818038,0.058038,-1.333402,"MAPK","MAPK"
"GDSC2",343,16007406,"COR-L105","SIDM00513","Non-Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,0.781727,0.824344,0.097629,-0.933532,NA,"Non-MAPK"
"GDSC2",343,16007754,"COR-L88","SIDM00506","Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.157132,0.973137,0.068722,0.611577,NA,"Non-MAPK"
"GDSC2",343,16008036,"COLO-824","SIDM00954","Breast Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.826939,0.963441,0.040908,0.396799,"MAPK","MAPK"
"GDSC2",343,16008497,"COLO-792","SIDM00140","Melanoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.627396,0.92354,0.031341,-0.383458,NA,"Non-MAPK"
"GDSC2",343,16008780,"COLO-680N","SIDM00956","Esophageal Squamous Cell Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.209489,0.945919,0.045073,0.645633,"MAPK","MAPK"
"GDSC2",343,16009062,"COLO-679","SIDM00284","Melanoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,0.168453,0.805166,0.063672,-1.332444,"MAPK","MAPK"
"GDSC2",343,16009341,"CHP-212","SIDM00910","Neuroblastoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,-0.892064,0.724162,0.085171,-2.022269,"MAPK","MAPK"
"GDSC2",343,16009622,"CFPAC-1","SIDM00130","Pancreatic Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.950689,0.940688,0.056295,0.477293,"MAPK","MAPK"
"GDSC2",343,16009905,"Ca-Ski","SIDM00923","Cervical Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.336717,0.973151,0.038821,0.72839,NA,"Non-MAPK"
"GDSC2",343,16010372,"CAL-120","SIDM00940","Breast Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,4.927975,0.958389,0.02476,1.763442,NA,"Non-MAPK"
"GDSC2",343,16010655,"CAL-72","SIDM00930","Osteosarcoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.531907,0.904209,0.131117,-0.445569,NA,"Non-MAPK"
"GDSC2",343,16010937,"CAL-62","SIDM00931","Thyroid Gland Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,-0.372875,0.776777,0.075923,-1.684556,"MAPK","MAPK"
"GDSC2",343,16011229,"C32","SIDM00890","Melanoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.219609,0.895198,0.078281,-0.648707,"MAPK","MAPK"
"GDSC2",343,16011513,"Daudi","SIDM00845","Burkitt's Lymphoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.995792,0.972918,0.113175,-0.14383,"MAPK","MAPK"
"GDSC2",343,16011795,"DB","SIDM00886","B-Cell Non-Hodgkin's Lymphoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.65736,0.985609,0.032725,0.936956,NA,"Non-MAPK"
